Cycle_Type,Ambient_Temperature,Cycle_Time,Voltage_Measured,Current_Measured,Temperature_Measured,Current_Charge,Voltage_Charge,Time_Point,Capacity,Actual_SoH
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205580818216121,0.4426350396333425,25.552794727752385,0.439,4.429,2032.11,2140.249459000001,107012.47295000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204941720539195,0.4340040700596973,25.547561535530345,0.429,4.423,2040.985,2144.056834000001,107202.84170000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204314833748889,0.4203408573480264,25.522491822451634,0.418,4.418,2049.813,2147.746938000001,107387.34690000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2044265384322825,0.4240432931424346,25.520347769421868,0.418,4.418,2058.703,2151.462958000001,107573.14790000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204666002647741,0.4233535130058013,25.50729163487785,0.418,4.418,2067.641,2155.199042000001,107759.95210000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204772924070657,0.4222112840231615,25.50277708049002,0.418,4.418,2076.532,2158.915480000001,107945.77400000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205025810220056,0.424976460969518,25.492330844555763,0.417,4.418,2085.469,2162.642209000001,108132.11045000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205189394445768,0.4203357187206992,25.48547075215809,0.417,4.418,2094.469,2166.395209000001,108319.76045000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205632564630148,0.422307271324585,25.477928209574515,0.415,4.418,2103.563,2170.169219000001,108508.46095000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204867049485891,0.4102576862512878,25.46435084376667,0.405,4.413,2112.641,2173.8458090000013,108692.29045000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205244947970504,0.406320475836273,25.455543988225376,0.405,4.413,2121.766,2177.541434000001,108877.07170000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205441279438354,0.4094853339192965,25.44566209675822,0.405,4.413,2130.828,2181.211544000001,109060.57720000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205822103254627,0.4098395662724838,25.434038331878813,0.405,4.413,2139.985,2184.920129000001,109246.00645000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205012651944309,0.3960852879552233,25.42808272495738,0.394,4.407,2149.235,2188.564629000001,109428.23145000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205056754202114,0.3952728628964226,25.41385678273484,0.394,4.407,2158.5,2192.2150390000006,109610.75195000003
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205254836741236,0.3947647472447743,25.41117657590281,0.392,4.407,2167.797,2195.8594630000007,109792.97315000003
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205472548937624,0.3956316560725337,25.399119513687264,0.392,4.407,2177.047,2199.485463000001,109974.27315000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20598177494441,0.3959570944067554,25.38885699843164,0.392,4.407,2186.344,2203.129887000001,110156.49435000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205220552986149,0.3871150383775849,25.379542625742378,0.382,4.402,2195.782,2206.735203000001,110336.76015000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205709985552383,0.3835834219959217,25.3734190400986,0.382,4.402,2205.141,2210.310341000001,110515.51705000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204835843960588,0.3748434777557723,25.36280261215665,0.371,4.396,2214.625,2213.828905000001,110691.44525000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205034484409064,0.3773559422483056,25.35704085501538,0.371,4.396,2224.032,2217.3189020000013,110865.94510000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205332708115435,0.3735642004811279,25.3466571008133,0.371,4.396,2233.516,2220.8374660000013,111041.87330000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205359436487311,0.3771433587336512,25.331483366427022,0.371,4.396,2243.047,2224.3734670000013,111218.67335000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205245245433668,0.3730786032930672,25.319220830338345,0.369,4.396,2252.532,2227.873432000001,111393.67160000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205796351314371,0.3720731156374111,25.32246325714724,0.369,4.396,2262.094,2231.401810000001,111570.09050000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205289066821589,0.3630815764878123,25.30388989632433,0.36,4.391,2271.797,2234.8948900000014,111744.74450000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205346995690971,0.3601444028214577,25.297797392482856,0.358,4.391,2281.453,2238.351738000001,111917.58690000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205557908594978,0.3584056402220328,25.29499214561856,0.358,4.391,2291.11,2241.808944000001,112090.44720000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20482726617361,0.3502882136620927,25.287460968050187,0.349,4.386,2300.844,2245.206110000001,112260.30550000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205007310126103,0.3504248678986303,25.27827163995658,0.349,4.386,2310.563,2248.5980410000016,112429.90205000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205406621802851,0.3524541709801045,25.262108675768243,0.348,4.386,2320.375,2252.0126170000017,112600.63085000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205456810822477,0.3492498527287589,25.254871552010822,0.348,4.386,2330.11,2255.4003970000017,112770.01985000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205533328346103,0.3496303432398851,25.249436437420087,0.346,4.386,2340.0,2258.822337000002,112941.1168500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20586758190435,0.3504415130709254,25.234532587950763,0.346,4.386,2349.844,2262.2283610000018,113111.4180500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205078286632854,0.3403370687870262,25.220078804056183,0.337,4.38,2359.766,2265.572075000002,113278.6037500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205431108644361,0.3370506099618457,25.21927822980388,0.337,4.38,2369.672,2268.910397000002,113445.5198500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2057101097547,0.34158927512357,25.20595172522616,0.335,4.38,2379.688,2272.265757000002,113613.2878500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204692487462213,0.3283309932532766,25.201763078715395,0.326,4.375,2389.735,2275.541079000002,113777.05395000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2049472727047,0.3283760670387554,25.194312629973176,0.326,4.375,2399.813,2278.826507000002,113941.3253500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205346530564658,0.3309700726840677,25.18753654271816,0.326,4.375,2409.875,2282.106719000002,114105.33595000011
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2051257472798325,0.3249494471446548,25.184238275155764,0.324,4.375,2420.016,2285.392403000002,114269.6201500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2057104405592565,0.32895607695198,25.175173496223845,0.324,4.375,2430.157,2288.678087000002,114433.9043500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205018730141801,0.3168922010260606,25.15869950959081,0.314,4.369,2440.375,2291.886539000002,114594.32695000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2051061124012055,0.3172533258654915,25.14660493840324,0.314,4.369,2450.563,2295.085571000002,114754.27855000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205317140663127,0.3153493222794677,25.14057350118239,0.314,4.369,2460.844,2298.313805000002,114915.6902500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205424843316588,0.3167472468203682,25.12582567755323,0.312,4.369,2471.125,2301.521477000002,115076.0738500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205654799983358,0.3134193276008921,25.1153221487624,0.312,4.369,2481.407,2304.729461000002,115236.4730500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2048642360211135,0.3074433078711341,25.1039265794518,0.301,4.364,2491.828,2307.866182000002,115393.3091000001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205008109619471,0.3031255238039434,25.10085685108491,0.301,4.364,2502.157,2310.975211000002,115548.76055000011
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205184644515259,0.3063541469656596,25.088880575023687,0.301,4.364,2512.016,2313.9427700000024,115697.13850000012
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205359462946372,0.3043478467806566,25.08731839838844,0.301,4.364,2521.938,2316.9292920000025,115846.46460000012
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2056839127904295,0.3021466994423544,25.077382142435944,0.3,4.364,2531.86,2319.9058920000025,115995.29460000012
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204826074388475,0.2941381001041392,25.063919572885048,0.29,4.359,2541.782,2322.7832720000024,116139.16360000012
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204982896237817,0.2939633799445673,25.060947222747743,0.29,4.359,2551.688,2325.656012000002,116282.8006000001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205039847388882,0.2913257364716393,25.05872324245357,0.29,4.359,2561.735,2328.569642000002,116428.48210000011
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20512295976767,0.2928665801986125,25.05052351577584,0.289,4.359,2571.75,2331.463977000002,116573.1988500001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205428889225689,0.2874823022431697,25.05263117736728,0.289,4.359,2581.828,2334.376519000002,116718.82595000011
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2056707776180975,0.2932651284546955,25.0320963769171,0.289,4.359,2591.875,2337.280102000002,116864.0051000001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205719210416242,0.2920574271139866,25.02916955229069,0.288,4.359,2602.016,2340.200710000002,117010.0355000001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20626329744352,0.291945063629365,25.02932713438653,0.288,4.359,2612.219,2343.1391740000017,117156.95870000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206305490081095,0.2920871516151013,25.01442190390701,0.288,4.359,2622.422,2346.0776380000016,117303.88190000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206498454038744,0.2890075196450721,25.00681768486029,0.288,4.359,2632.672,2349.029638000002,117451.48190000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206574979430176,0.2883928573229927,24.999006801588614,0.286,4.359,2642.938,2351.9657140000018,117598.2857000001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206085250857509,0.2802106604424636,24.989888035009265,0.277,4.353,2653.282,2354.8310020000017,117741.55010000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205377601977638,0.2673425405938783,24.98884446385606,0.266,4.348,2663.672,2357.5947420000016,117879.73710000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205352316449166,0.2688125186352625,24.97543495321543,0.266,4.348,2674.016,2360.346246000001,118017.31230000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2055945426977,0.2709270016808119,24.97774193324623,0.266,4.348,2684.438,2363.1184980000016,118155.92490000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205265364770964,0.2681295999294821,24.96679496392993,0.266,4.348,2694.813,2365.878248000002,118293.91240000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205570655219264,0.267871875935549,24.960952939951618,0.266,4.348,2705.328,2368.6752380000016,118433.76190000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205970349245908,0.2658654923687207,24.951684135920363,0.265,4.348,2715.828,2371.4577380000014,118572.88690000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205938479090614,0.2660336856538768,24.954249673219664,0.265,4.348,2726.375,2374.2526930000013,118712.63465000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206233603425305,0.2677831153384741,24.944903758037764,0.265,4.348,2736.969,2377.060103000001,118853.00515000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206316041317712,0.2652517230156154,24.93741820508281,0.263,4.348,2747.703,2379.883145000001,118994.15725000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206517860464581,0.2646685536233847,24.938527293511125,0.263,4.348,2758.391,2382.694089000001,119134.70445000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206741691283652,0.2654678171686546,24.927607417340404,0.263,4.348,2769.078,2385.504770000001,119275.23850000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206217290463012,0.2520689812737878,24.921959176354548,0.252,4.342,2779.875,2388.225614000001,119411.28070000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2055225485467504,0.2456038637977117,24.904000321189272,0.243,4.337,2790.657,2390.845640000001,119542.28200000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2054537676668025,0.2448911162037834,24.901758297163013,0.243,4.337,2801.344,2393.4425810000007,119672.12905000003
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205726794024919,0.2466947563692891,24.893767920952776,0.243,4.337,2812.172,2396.0737850000005,119803.68925000002
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205529812285842,0.2490971713381528,24.892377395359134,0.243,4.337,2823.0,2398.7049890000003,119935.24945000002
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205946749657087,0.2438240993261938,24.88197606792617,0.243,4.337,2833.891,2401.3515020000004,120067.57510000002
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205874586027857,0.243643504915513,24.870864896482644,0.242,4.337,2844.891,2404.013502,120200.6751
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206169718856109,0.2440173004711663,24.8689630860632,0.242,4.337,2855.86,2406.668,120333.40000000001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206311470023418,0.2459583281072115,24.86874483733557,0.242,4.337,2866.875,2409.33363,120466.6815
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20655316589655,0.2425759712168732,24.851508074403977,0.24,4.337,2877.875,2411.97363,120598.68149999999
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205680909219222,0.234029617944517,24.843473718257457,0.231,4.332,2888.969,2414.536344,120726.8172
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205851626698256,0.2341421489702989,24.844439469006765,0.231,4.332,2900.094,2417.106219,120855.31094999998
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2060581209619,0.232482466945188,24.836159235230664,0.231,4.332,2911.235,2419.67979,120983.98950000001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206050241042699,0.2319573589775151,24.82097360496278,0.231,4.332,2922.407,2422.260522,121113.0261
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206468438474171,0.2333118879412661,24.819093151470096,0.229,4.332,2933.61,2424.826009,121241.30045
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206427321585887,0.2316422391565419,24.81821643192177,0.229,4.332,2944.891,2427.409358,121370.46789999999
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20664242809444,0.2321076251649355,24.80717004676745,0.229,4.332,2956.188,2429.996371,121499.81855000001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205816692144345,0.2209015443975447,24.797576788356,0.218,4.326,2967.5,2432.462387,121623.11935000001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204937241655435,0.2110978029870439,24.80251325683561,0.209,4.321,2978.891,2434.843106,121742.15529999998
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205144089291281,0.2119095505980799,24.7866989306408,0.209,4.321,2990.344,2437.236783,121861.83914999999
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205063948213415,0.2087014597085729,24.77419167599622,0.209,4.321,3001.828,2439.636939,121981.84695
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20531838721623,0.2105704528712272,24.7744939562132,0.209,4.321,3012.719,2441.913158,122095.65789999999
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205286780214973,0.2135739552732193,24.77820827477656,0.209,4.321,3023.625,2444.192512,122209.6256
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20550598719614,0.2104619833930884,24.76226123258346,0.208,4.321,3034.547,2446.464288,122323.21440000001
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2054437929743695,0.2119143841566519,24.768722444799728,0.208,4.321,3045.594,2448.762064,122438.1032
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205495474559575,0.2100945218528456,24.76203273398856,0.208,4.321,3056.578,2451.046736,122552.33679999999
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205886225630566,0.2104587907291006,24.753364368716845,0.208,4.321,3067.657,2453.3511679999992,122667.55839999997
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205883124354632,0.2104607740419754,24.74929825108936,0.208,4.321,3078.766,2455.6618399999998,122783.09199999999
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206333245999391,0.2089749154075647,24.733470355087203,0.208,4.321,3089.922,2457.9822879999992,122899.11439999996
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206258083647676,0.2087528584418138,24.73507549168979,0.208,4.321,3101.125,2460.312511999999,123015.62559999996
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206152283675009,0.2081432844058225,24.733039822585493,0.206,4.321,3112.344,2462.623625999999,123131.18129999995
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206317884623423,0.2093762979695616,24.72271775462108,0.206,4.321,3123.625,2464.9475119999997,123247.37559999998
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206291677676715,0.2108927054744366,24.716584248691987,0.206,4.321,3134.922,2467.2746939999997,123363.73469999999
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20669152192049,0.2096825389763907,24.70474916703181,0.205,4.321,3146.282,2469.6034939999995,123480.17469999997
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206194940672186,0.1948421839599584,24.70564720465445,0.195,4.315,3157.578,2471.8062139999997,123590.31069999999
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20523422014855,0.189591022929504,24.70494256636845,0.186,4.31,3168.985,2473.927915999999,123696.39579999995
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205285996982888,0.1887720539680644,24.69120504653788,0.186,4.31,3180.438,2476.058174,123802.90869999999
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20565608952491,0.18783734682722,24.69181165751121,0.186,4.31,3191.938,2478.1971739999994,123909.85869999997
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205504365042157,0.1846907187656436,24.694401577532098,0.186,4.31,3203.438,2480.336174,124016.8087
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205538187168679,0.1833037441268413,24.67593957779973,0.186,4.31,3215.016,2482.4896819999994,124124.48409999997
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20574621065054,0.1867992419056773,24.67893789426593,0.185,4.31,3226.516,2484.6171819999995,124230.85909999997
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205608014148675,0.1875829735488112,24.67602625707256,0.185,4.31,3238.188,2486.776502,124338.8251
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20576305940484,0.1841526763744492,24.66501451003188,0.185,4.31,3249.797,2488.924167,124446.20835
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205898275385779,0.1855827526028906,24.64621622625001,0.185,4.31,3261.453,2491.080527,124554.02635
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2066597036223685,0.1868580402664751,24.653322801981343,0.185,4.31,3273.157,2493.2457669999994,124662.28834999997
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205424300028885,0.1756554632508085,24.647629733545,0.174,4.305,3284.969,2495.3010549999995,124765.05274999997
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205228138091146,0.1752230561881184,24.64264376802358,0.174,4.305,3296.797,2497.3591269999997,124867.95635
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205567496753322,0.1748882446460144,24.641700528290183,0.174,4.305,3308.657,2499.422766999999,124971.13834999995
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2054492643345975,0.1749245820152079,24.63772039578921,0.174,4.305,3320.532,2501.489016999999,125074.45084999995
